Date,Datetime,Month,AccountNumber,Quantity,UnitOfMeasure,SettlementPointPrice,PriceUnits,Price
1/3/2024,1/3/2024 9:00,January,account_a,14.67975,kWh,24.81,$/MWh,0.02481
1/3/2024,1/3/2024 9:00,January,account_b,299.667,kWh,24.81,$/MWh,0.02481
1/3/2024,1/3/2024 10:00,January,account_a,14.40375,kWh,20.36,$/MWh,0.02036
1/3/2024,1/3/2024 10:00,January,account_b,266.685,kWh,20.36,$/MWh,0.02036
1/3/2024,1/3/2024 11:00,January,account_a,12.696,kWh,19.2,$/MWh,0.0192
1/3/2024,1/3/2024 11:00,January,account_b,225.975,kWh,19.2,$/MWh,0.0192
1/3/2024,1/3/2024 12:00,January,account_a,14.5935,kWh,17.02,$/MWh,0.01702
1/3/2024,1/3/2024 12:00,January,account_b,213.831,kWh,17.02,$/MWh,0.01702
1/3/2024,1/3/2024 13:00,January,account_a,13.7655,kWh,16.67,$/MWh,0.01667
1/3/2024,1/3/2024 13:00,January,account_b,230.805,kWh,16.67,$/MWh,0.01667
1/3/2024,1/3/2024 14:00,January,account_a,12.81675,kWh,15.58,$/MWh,0.01558
1/3/2024,1/3/2024 14:00,January,account_b,231.702,kWh,15.58,$/MWh,0.01558
1/3/2024,1/3/2024 15:00,January,account_a,12.144,kWh,15.33,$/MWh,0.01533
1/3/2024,1/3/2024 15:00,January,account_b,223.146,kWh,15.33,$/MWh,0.01533
1/3/2024,1/3/2024 16:00,January,account_a,15.19725,kWh,19.58,$/MWh,0.01958
1/3/2024,1/3/2024 16:00,January,account_b,226.251,kWh,19.58,$/MWh,0.01958
1/3/2024,1/3/2024 17:00,January,account_a,13.43775,kWh,42.26,$/MWh,0.04226
1/3/2024,1/3/2024 17:00,January,account_b,258.612,kWh,42.26,$/MWh,0.04226
1/3/2024,1/3/2024 18:00,January,account_a,11.09175,kWh,32.84,$/MWh,0.03284
1/3/2024,1/3/2024 18:00,January,account_b,221.421,kWh,32.84,$/MWh,0.03284
1/3/2024,1/3/2024 19:00,January,account_a,14.1795,kWh,27.85,$/MWh,0.02785
1/3/2024,1/3/2024 19:00,January,account_b,84.594,kWh,27.85,$/MWh,0.02785
1/3/2024,1/3/2024 20:00,January,account_a,12.3855,kWh,24.79,$/MWh,0.02479
1/3/2024,1/3/2024 20:00,January,account_b,103.224,kWh,24.79,$/MWh,0.02479
1/3/2024,1/3/2024 21:00,January,account_a,14.67975,kWh,21.72,$/MWh,0.02172
1/3/2024,1/3/2024 21:00,January,account_b,111.849,kWh,21.72,$/MWh,0.02172
1/3/2024,1/3/2024 22:00,January,account_a,21.16575,kWh,18.28,$/MWh,0.01828
1/3/2024,1/3/2024 22:00,January,account_b,111.573,kWh,18.28,$/MWh,0.01828
1/3/2024,1/3/2024 23:00,January,account_a,13.85175,kWh,16.68,$/MWh,0.01668
1/3/2024,1/3/2024 23:00,January,account_b,112.953,kWh,16.68,$/MWh,0.01668
1/4/2024,1/4/2024 0:00,January,account_a,12.3165,kWh,17.39,$/MWh,0.01739
1/4/2024,1/4/2024 0:00,January,account_b,119.508,kWh,17.39,$/MWh,0.01739
1/4/2024,1/4/2024 1:00,January,account_a,12.47175,kWh,17.14,$/MWh,0.01714
1/4/2024,1/4/2024 1:00,January,account_b,121.371,kWh,17.14,$/MWh,0.01714
1/4/2024,1/4/2024 2:00,January,account_a,12.26475,kWh,17.63,$/MWh,0.01763
1/4/2024,1/4/2024 2:00,January,account_b,132.273,kWh,17.63,$/MWh,0.01763
1/4/2024,1/4/2024 3:00,January,account_a,12.1095,kWh,18.72,$/MWh,0.01872
1/4/2024,1/4/2024 3:00,January,account_b,143.313,kWh,18.72,$/MWh,0.01872
1/4/2024,1/4/2024 4:00,January,account_a,12.144,kWh,19.44,$/MWh,0.01944
1/4/2024,1/4/2024 4:00,January,account_b,210.036,kWh,19.44,$/MWh,0.01944
1/4/2024,1/4/2024 5:00,January,account_a,13.2825,kWh,21.47,$/MWh,0.02147
1/4/2024,1/4/2024 5:00,January,account_b,419.106,kWh,21.47,$/MWh,0.02147
1/4/2024,1/4/2024 6:00,January,account_a,13.179,kWh,29.61,$/MWh,0.02961
1/4/2024,1/4/2024 6:00,January,account_b,351.555,kWh,29.61,$/MWh,0.02961
1/4/2024,1/4/2024 7:00,January,account_a,13.2825,kWh,27.76,$/MWh,0.02776
1/4/2024,1/4/2024 7:00,January,account_b,349.278,kWh,27.76,$/MWh,0.02776
1/4/2024,1/4/2024 8:00,January,account_a,14.2485,kWh,21.15,$/MWh,0.02115
1/4/2024,1/4/2024 8:00,January,account_b,284.418,kWh,21.15,$/MWh,0.02115
1/4/2024,1/4/2024 9:00,January,account_a,17.9745,kWh,18.3,$/MWh,0.0183
1/4/2024,1/4/2024 9:00,January,account_b,247.71,kWh,18.3,$/MWh,0.0183
1/4/2024,1/4/2024 10:00,January,account_a,15.81825,kWh,17.09,$/MWh,0.01709
1/4/2024,1/4/2024 10:00,January,account_b,247.503,kWh,17.09,$/MWh,0.01709
1/4/2024,1/4/2024 11:00,January,account_a,15.318,kWh,16.18,$/MWh,0.01618
1/4/2024,1/4/2024 11:00,January,account_b,254.817,kWh,16.18,$/MWh,0.01618
1/4/2024,1/4/2024 12:00,January,account_a,15.1455,kWh,12.99,$/MWh,0.01299
1/4/2024,1/4/2024 12:00,January,account_b,227.562,kWh,12.99,$/MWh,0.01299
1/4/2024,1/4/2024 13:00,January,account_a,14.71425,kWh,11.12,$/MWh,0.01112
1/4/2024,1/4/2024 13:00,January,account_b,236.118,kWh,11.12,$/MWh,0.01112
1/4/2024,1/4/2024 14:00,January,account_a,15.2145,kWh,10.9,$/MWh,0.0109
1/4/2024,1/4/2024 14:00,January,account_b,235.704,kWh,10.9,$/MWh,0.0109
1/4/2024,1/4/2024 15:00,January,account_a,14.61075,kWh,13.17,$/MWh,0.01317
1/4/2024,1/4/2024 15:00,January,account_b,230.736,kWh,13.17,$/MWh,0.01317
1/4/2024,1/4/2024 16:00,January,account_a,12.4545,kWh,16.73,$/MWh,0.01673
1/4/2024,1/4/2024 16:00,January,account_b,237.015,kWh,16.73,$/MWh,0.01673
1/4/2024,1/4/2024 17:00,January,account_a,12.85125,kWh,28.49,$/MWh,0.02849
1/4/2024,1/4/2024 17:00,January,account_b,248.676,kWh,28.49,$/MWh,0.02849
1/4/2024,1/4/2024 18:00,January,account_a,12.3855,kWh,23.67,$/MWh,0.02367
1/4/2024,1/4/2024 18:00,January,account_b,215.28,kWh,23.67,$/MWh,0.02367
1/4/2024,1/4/2024 19:00,January,account_a,12.33375,kWh,20.14,$/MWh,0.02014
1/4/2024,1/4/2024 19:00,January,account_b,81.351,kWh,20.14,$/MWh,0.02014
1/4/2024,1/4/2024 20:00,January,account_a,8.832,kWh,20.47,$/MWh,0.02047
1/4/2024,1/4/2024 20:00,January,account_b,94.461,kWh,20.47,$/MWh,0.02047
1/4/2024,1/4/2024 21:00,January,account_a,10.8675,kWh,18.92,$/MWh,0.01892
1/4/2024,1/4/2024 21:00,January,account_b,100.05,kWh,18.92,$/MWh,0.01892
1/4/2024,1/4/2024 22:00,January,account_a,8.84925,kWh,17.75,$/MWh,0.01775
1/4/2024,1/4/2024 22:00,January,account_b,98.808,kWh,17.75,$/MWh,0.01775
1/4/2024,1/4/2024 23:00,January,account_a,11.04,kWh,17.39,$/MWh,0.01739
1/4/2024,1/4/2024 23:00,January,account_b,115.161,kWh,17.39,$/MWh,0.01739
1/5/2024,1/5/2024 0:00,January,account_a,8.57325,kWh,16.11,$/MWh,0.01611
1/5/2024,1/5/2024 0:00,January,account_b,114.885,kWh,16.11,$/MWh,0.01611
1/5/2024,1/5/2024 1:00,January,account_a,11.385,kWh,15.6,$/MWh,0.0156
1/5/2024,1/5/2024 1:00,January,account_b,122.475,kWh,15.6,$/MWh,0.0156
1/5/2024,1/5/2024 2:00,January,account_a,8.12475,kWh,15.39,$/MWh,0.01539
1/5/2024,1/5/2024 2:00,January,account_b,121.371,kWh,15.39,$/MWh,0.01539
1/5/2024,1/5/2024 3:00,January,account_a,11.81625,kWh,16,$/MWh,0.016
1/5/2024,1/5/2024 3:00,January,account_b,138.138,kWh,16,$/MWh,0.016
1/5/2024,1/5/2024 4:00,January,account_a,8.19375,kWh,17.91,$/MWh,0.01791
1/5/2024,1/5/2024 4:00,January,account_b,203.826,kWh,17.91,$/MWh,0.01791
1/5/2024,1/5/2024 5:00,January,account_a,11.29875,kWh,21.6,$/MWh,0.0216
1/5/2024,1/5/2024 5:00,January,account_b,393.438,kWh,21.6,$/MWh,0.0216
1/5/2024,1/5/2024 6:00,January,account_a,8.81475,kWh,27.8,$/MWh,0.0278
1/5/2024,1/5/2024 6:00,January,account_b,337.755,kWh,27.8,$/MWh,0.0278
1/5/2024,1/5/2024 7:00,January,account_a,10.8675,kWh,27.9,$/MWh,0.0279
1/5/2024,1/5/2024 7:00,January,account_b,322.575,kWh,27.9,$/MWh,0.0279
1/5/2024,1/5/2024 8:00,January,account_a,11.316,kWh,20.9,$/MWh,0.0209
1/5/2024,1/5/2024 8:00,January,account_b,308.016,kWh,20.9,$/MWh,0.0209
1/5/2024,1/5/2024 9:00,January,account_a,16.19775,kWh,18.22,$/MWh,0.01822
1/5/2024,1/5/2024 9:00,January,account_b,301.806,kWh,18.22,$/MWh,0.01822
1/5/2024,1/5/2024 10:00,January,account_a,14.71425,kWh,17.32,$/MWh,0.01732
1/5/2024,1/5/2024 10:00,January,account_b,292.56,kWh,17.32,$/MWh,0.01732
1/5/2024,1/5/2024 11:00,January,account_a,13.67925,kWh,15.34,$/MWh,0.01534
1/5/2024,1/5/2024 11:00,January,account_b,292.767,kWh,15.34,$/MWh,0.01534
1/5/2024,1/5/2024 12:00,January,account_a,13.61025,kWh,11.02,$/MWh,0.01102
1/5/2024,1/5/2024 12:00,January,account_b,286.005,kWh,11.02,$/MWh,0.01102
1/5/2024,1/5/2024 13:00,January,account_a,13.02375,kWh,8.41,$/MWh,0.00841
1/5/2024,1/5/2024 13:00,January,account_b,283.935,kWh,8.41,$/MWh,0.00841
1/5/2024,1/5/2024 14:00,January,account_a,12.54075,kWh,6.95,$/MWh,0.00695
1/5/2024,1/5/2024 14:00,January,account_b,289.938,kWh,6.95,$/MWh,0.00695
1/5/2024,1/5/2024 15:00,January,account_a,12.006,kWh,10.01,$/MWh,0.01001
1/5/2024,1/5/2024 15:00,January,account_b,267.72,kWh,10.01,$/MWh,0.01001
1/5/2024,1/5/2024 16:00,January,account_a,11.937,kWh,18.3,$/MWh,0.0183
1/5/2024,1/5/2024 16:00,January,account_b,254.541,kWh,18.3,$/MWh,0.0183
1/5/2024,1/5/2024 17:00,January,account_a,10.6605,kWh,39.03,$/MWh,0.03903
1/5/2024,1/5/2024 17:00,January,account_b,264.96,kWh,39.03,$/MWh,0.03903
1/5/2024,1/5/2024 18:00,January,account_a,8.832,kWh,33.42,$/MWh,0.03342
1/5/2024,1/5/2024 18:00,January,account_b,240.672,kWh,33.42,$/MWh,0.03342
1/5/2024,1/5/2024 19:00,January,account_a,8.71125,kWh,30.37,$/MWh,0.03037
1/5/2024,1/5/2024 19:00,January,account_b,81.489,kWh,30.37,$/MWh,0.03037
1/5/2024,1/5/2024 20:00,January,account_a,10.47075,kWh,30.08,$/MWh,0.03008
1/5/2024,1/5/2024 20:00,January,account_b,102.948,kWh,30.08,$/MWh,0.03008
1/5/2024,1/5/2024 21:00,January,account_a,9.591,kWh,27.76,$/MWh,0.02776
1/5/2024,1/5/2024 21:00,January,account_b,114.333,kWh,27.76,$/MWh,0.02776
1/5/2024,1/5/2024 22:00,January,account_a,8.88375,kWh,27.87,$/MWh,0.02787
1/5/2024,1/5/2024 22:00,January,account_b,115.368,kWh,27.87,$/MWh,0.02787
1/5/2024,1/5/2024 23:00,January,account_a,10.50525,kWh,26.37,$/MWh,0.02637
1/5/2024,1/5/2024 23:00,January,account_b,115.506,kWh,26.37,$/MWh,0.02637
1/6/2024,1/6/2024 0:00,January,account_a,10.212,kWh,24.37,$/MWh,0.02437
1/6/2024,1/6/2024 0:00,January,account_b,116.403,kWh,24.37,$/MWh,0.02437
1/6/2024,1/6/2024 1:00,January,account_a,8.84925,kWh,21.92,$/MWh,0.02192
1/6/2024,1/6/2024 1:00,January,account_b,113.988,kWh,21.92,$/MWh,0.02192
1/6/2024,1/6/2024 2:00,January,account_a,12.02325,kWh,21.42,$/MWh,0.02142
1/6/2024,1/6/2024 2:00,January,account_b,126.132,kWh,21.42,$/MWh,0.02142
1/6/2024,1/6/2024 3:00,January,account_a,9.4185,kWh,22.69,$/MWh,0.02269
1/6/2024,1/6/2024 3:00,January,account_b,128.271,kWh,22.69,$/MWh,0.02269
1/6/2024,1/6/2024 4:00,January,account_a,10.26375,kWh,24.32,$/MWh,0.02432
1/6/2024,1/6/2024 4:00,January,account_b,128.34,kWh,24.32,$/MWh,0.02432
1/6/2024,1/6/2024 5:00,January,account_a,11.04,kWh,28.98,$/MWh,0.02898
1/6/2024,1/6/2024 5:00,January,account_b,154.56,kWh,28.98,$/MWh,0.02898
1/6/2024,1/6/2024 6:00,January,account_a,8.98725,kWh,42.1,$/MWh,0.0421
1/6/2024,1/6/2024 6:00,January,account_b,370.668,kWh,42.1,$/MWh,0.0421
1/6/2024,1/6/2024 7:00,January,account_a,13.041,kWh,45.07,$/MWh,0.04507
1/6/2024,1/6/2024 7:00,January,account_b,358.524,kWh,45.07,$/MWh,0.04507
1/6/2024,1/6/2024 8:00,January,account_a,8.88375,kWh,32.37,$/MWh,0.03237
1/6/2024,1/6/2024 8:00,January,account_b,332.097,kWh,32.37,$/MWh,0.03237
1/6/2024,1/6/2024 9:00,January,account_a,8.97,kWh,19.96,$/MWh,0.01996
1/6/2024,1/6/2024 9:00,January,account_b,323.472,kWh,19.96,$/MWh,0.01996
1/6/2024,1/6/2024 10:00,January,account_a,7.9695,kWh,18.62,$/MWh,0.01862
1/6/2024,1/6/2024 10:00,January,account_b,300.633,kWh,18.62,$/MWh,0.01862
1/6/2024,1/6/2024 11:00,January,account_a,9.40125,kWh,18.19,$/MWh,0.01819
1/6/2024,1/6/2024 11:00,January,account_b,284.418,kWh,18.19,$/MWh,0.01819
1/6/2024,1/6/2024 12:00,January,account_a,8.57325,kWh,15.39,$/MWh,0.01539
1/6/2024,1/6/2024 12:00,January,account_b,243.294,kWh,15.39,$/MWh,0.01539
1/6/2024,1/6/2024 13:00,January,account_a,8.02125,kWh,14.75,$/MWh,0.01475
1/6/2024,1/6/2024 13:00,January,account_b,115.851,kWh,14.75,$/MWh,0.01475
1/6/2024,1/6/2024 14:00,January,account_a,8.22825,kWh,14.07,$/MWh,0.01407
1/6/2024,1/6/2024 14:00,January,account_b,67.068,kWh,14.07,$/MWh,0.01407
1/6/2024,1/6/2024 15:00,January,account_a,7.9005,kWh,14.47,$/MWh,0.01447
1/6/2024,1/6/2024 15:00,January,account_b,86.526,kWh,14.47,$/MWh,0.01447
1/6/2024,1/6/2024 16:00,January,account_a,7.4865,kWh,19.52,$/MWh,0.01952
1/6/2024,1/6/2024 16:00,January,account_b,104.673,kWh,19.52,$/MWh,0.01952
1/6/2024,1/6/2024 17:00,January,account_a,9.8325,kWh,36.06,$/MWh,0.03606
1/6/2024,1/6/2024 17:00,January,account_b,106.812,kWh,36.06,$/MWh,0.03606
1/6/2024,1/6/2024 18:00,January,account_a,9.40125,kWh,32.49,$/MWh,0.03249
1/6/2024,1/6/2024 18:00,January,account_b,121.233,kWh,32.49,$/MWh,0.03249
1/6/2024,1/6/2024 19:00,January,account_a,8.3145,kWh,34.54,$/MWh,0.03454
1/6/2024,1/6/2024 19:00,January,account_b,122.268,kWh,34.54,$/MWh,0.03454
1/6/2024,1/6/2024 20:00,January,account_a,8.67675,kWh,33.37,$/MWh,0.03337
1/6/2024,1/6/2024 20:00,January,account_b,124.545,kWh,33.37,$/MWh,0.03337
1/6/2024,1/6/2024 21:00,January,account_a,9.66,kWh,26.8,$/MWh,0.0268
1/6/2024,1/6/2024 21:00,January,account_b,127.443,kWh,26.8,$/MWh,0.0268
1/6/2024,1/6/2024 22:00,January,account_a,10.557,kWh,25.93,$/MWh,0.02593
1/6/2024,1/6/2024 22:00,January,account_b,138.483,kWh,25.93,$/MWh,0.02593
1/6/2024,1/6/2024 23:00,January,account_a,8.57325,kWh,23.12,$/MWh,0.02312
1/6/2024,1/6/2024 23:00,January,account_b,139.656,kWh,23.12,$/MWh,0.02312
1/7/2024,1/7/2024 0:00,January,account_a,10.64325,kWh,30.27,$/MWh,0.03027
1/7/2024,1/7/2024 0:00,January,account_b,140.967,kWh,30.27,$/MWh,0.03027
1/7/2024,1/7/2024 1:00,January,account_a,10.02225,kWh,29.49,$/MWh,0.02949
1/7/2024,1/7/2024 1:00,January,account_b,147.315,kWh,29.49,$/MWh,0.02949
1/7/2024,1/7/2024 2:00,January,account_a,8.5905,kWh,29.28,$/MWh,0.02928
1/7/2024,1/7/2024 2:00,January,account_b,155.526,kWh,29.28,$/MWh,0.02928
1/7/2024,1/7/2024 3:00,January,account_a,12.47175,kWh,24.54,$/MWh,0.02454
1/7/2024,1/7/2024 3:00,January,account_b,155.733,kWh,24.54,$/MWh,0.02454
1/7/2024,1/7/2024 4:00,January,account_a,9.02175,kWh,26.43,$/MWh,0.02643
1/7/2024,1/7/2024 4:00,January,account_b,157.734,kWh,26.43,$/MWh,0.02643
1/7/2024,1/7/2024 5:00,January,account_a,10.98825,kWh,24.78,$/MWh,0.02478
1/7/2024,1/7/2024 5:00,January,account_b,168.015,kWh,24.78,$/MWh,0.02478
1/7/2024,1/7/2024 6:00,January,account_a,10.43625,kWh,22.53,$/MWh,0.02253
1/7/2024,1/7/2024 6:00,January,account_b,175.191,kWh,22.53,$/MWh,0.02253
1/7/2024,1/7/2024 7:00,January,account_a,10.0395,kWh,21.75,$/MWh,0.02175
1/7/2024,1/7/2024 7:00,January,account_b,167.946,kWh,21.75,$/MWh,0.02175
1/7/2024,1/7/2024 8:00,January,account_a,11.19525,kWh,18.89,$/MWh,0.01889
1/7/2024,1/7/2024 8:00,January,account_b,129.444,kWh,18.89,$/MWh,0.01889
1/7/2024,1/7/2024 9:00,January,account_a,8.832,kWh,16.19,$/MWh,0.01619
1/7/2024,1/7/2024 9:00,January,account_b,93.219,kWh,16.19,$/MWh,0.01619
1/7/2024,1/7/2024 10:00,January,account_a,7.98675,kWh,12.7,$/MWh,0.0127
1/7/2024,1/7/2024 10:00,January,account_b,87.147,kWh,12.7,$/MWh,0.0127
1/7/2024,1/7/2024 11:00,January,account_a,8.004,kWh,6.38,$/MWh,0.00638
1/7/2024,1/7/2024 11:00,January,account_b,79.902,kWh,6.38,$/MWh,0.00638
1/7/2024,1/7/2024 12:00,January,account_a,7.6935,kWh,3.36,$/MWh,0.00336
1/7/2024,1/7/2024 12:00,January,account_b,83.835,kWh,3.36,$/MWh,0.00336
1/7/2024,1/7/2024 13:00,January,account_a,9.47025,kWh,1.42,$/MWh,0.00142
1/7/2024,1/7/2024 13:00,January,account_b,73.83,kWh,1.42,$/MWh,0.00142
1/7/2024,1/7/2024 14:00,January,account_a,9.246,kWh,0.9,$/MWh,0.0009
1/7/2024,1/7/2024 14:00,January,account_b,81.696,kWh,0.9,$/MWh,0.0009
1/7/2024,1/7/2024 15:00,January,account_a,8.211,kWh,1.49,$/MWh,0.00149
1/7/2024,1/7/2024 15:00,January,account_b,74.865,kWh,1.49,$/MWh,0.00149
1/7/2024,1/7/2024 16:00,January,account_a,7.81425,kWh,4.13,$/MWh,0.00413
1/7/2024,1/7/2024 16:00,January,account_b,81.696,kWh,4.13,$/MWh,0.00413
1/7/2024,1/7/2024 17:00,January,account_a,8.3145,kWh,11.61,$/MWh,0.01161
1/7/2024,1/7/2024 17:00,January,account_b,86.733,kWh,11.61,$/MWh,0.01161
1/7/2024,1/7/2024 18:00,January,account_a,8.004,kWh,15.83,$/MWh,0.01583
1/7/2024,1/7/2024 18:00,January,account_b,104.604,kWh,15.83,$/MWh,0.01583
1/7/2024,1/7/2024 19:00,January,account_a,10.7295,kWh,16.08,$/MWh,0.01608
1/7/2024,1/7/2024 19:00,January,account_b,118.473,kWh,16.08,$/MWh,0.01608
1/7/2024,1/7/2024 20:00,January,account_a,9.05625,kWh,15.17,$/MWh,0.01517
1/7/2024,1/7/2024 20:00,January,account_b,113.85,kWh,15.17,$/MWh,0.01517
1/7/2024,1/7/2024 21:00,January,account_a,8.832,kWh,15.44,$/MWh,0.01544
1/7/2024,1/7/2024 21:00,January,account_b,123.993,kWh,15.44,$/MWh,0.01544
1/7/2024,1/7/2024 22:00,January,account_a,10.488,kWh,8.18,$/MWh,0.00818
1/7/2024,1/7/2024 22:00,January,account_b,123.648,kWh,8.18,$/MWh,0.00818
1/7/2024,1/7/2024 23:00,January,account_a,9.867,kWh,5.57,$/MWh,0.00557
1/7/2024,1/7/2024 23:00,January,account_b,132.756,kWh,5.57,$/MWh,0.00557
1/8/2024,1/8/2024 0:00,January,account_a,8.71125,kWh,3.77,$/MWh,0.00377
1/8/2024,1/8/2024 0:00,January,account_b,133.239,kWh,3.77,$/MWh,0.00377
1/8/2024,1/8/2024 1:00,January,account_a,10.902,kWh,1.78,$/MWh,0.00178
1/8/2024,1/8/2024 1:00,January,account_b,140.139,kWh,1.78,$/MWh,0.00178
1/8/2024,1/8/2024 2:00,January,account_a,9.40125,kWh,1.36,$/MWh,0.00136
1/8/2024,1/8/2024 2:00,January,account_b,136.344,kWh,1.36,$/MWh,0.00136
1/8/2024,1/8/2024 3:00,January,account_a,8.556,kWh,1.8,$/MWh,0.0018
1/8/2024,1/8/2024 3:00,January,account_b,140.346,kWh,1.8,$/MWh,0.0018
1/8/2024,1/8/2024 4:00,January,account_a,11.19525,kWh,3.89,$/MWh,0.00389
1/8/2024,1/8/2024 4:00,January,account_b,210.726,kWh,3.89,$/MWh,0.00389
1/8/2024,1/8/2024 5:00,January,account_a,9.12525,kWh,9.44,$/MWh,0.00944
1/8/2024,1/8/2024 5:00,January,account_b,425.316,kWh,9.44,$/MWh,0.00944
1/8/2024,1/8/2024 6:00,January,account_a,8.556,kWh,18.64,$/MWh,0.01864
1/8/2024,1/8/2024 6:00,January,account_b,374.463,kWh,18.64,$/MWh,0.01864
1/8/2024,1/8/2024 7:00,January,account_a,10.78125,kWh,24.39,$/MWh,0.02439
1/8/2024,1/8/2024 7:00,January,account_b,355.695,kWh,24.39,$/MWh,0.02439
1/8/2024,1/8/2024 8:00,January,account_a,11.98875,kWh,18.91,$/MWh,0.01891
1/8/2024,1/8/2024 8:00,January,account_b,342.171,kWh,18.91,$/MWh,0.01891
1/8/2024,1/8/2024 9:00,January,account_a,12.95475,kWh,14.01,$/MWh,0.01401
1/8/2024,1/8/2024 9:00,January,account_b,313.191,kWh,14.01,$/MWh,0.01401
1/8/2024,1/8/2024 10:00,January,account_a,13.6965,kWh,13.24,$/MWh,0.01324
1/8/2024,1/8/2024 10:00,January,account_b,304.566,kWh,13.24,$/MWh,0.01324
1/8/2024,1/8/2024 11:00,January,account_a,13.61025,kWh,13.01,$/MWh,0.01301
1/8/2024,1/8/2024 11:00,January,account_b,306.015,kWh,13.01,$/MWh,0.01301
1/8/2024,1/8/2024 12:00,January,account_a,15.87,kWh,11.79,$/MWh,0.01179
1/8/2024,1/8/2024 12:00,January,account_b,288.834,kWh,11.79,$/MWh,0.01179
1/8/2024,1/8/2024 13:00,January,account_a,14.9385,kWh,11.36,$/MWh,0.01136
1/8/2024,1/8/2024 13:00,January,account_b,261.786,kWh,11.36,$/MWh,0.01136
1/8/2024,1/8/2024 14:00,January,account_a,14.16225,kWh,10.91,$/MWh,0.01091
1/8/2024,1/8/2024 14:00,January,account_b,259.785,kWh,10.91,$/MWh,0.01091
1/8/2024,1/8/2024 15:00,January,account_a,13.9035,kWh,11.33,$/MWh,0.01133
1/8/2024,1/8/2024 15:00,January,account_b,253.575,kWh,11.33,$/MWh,0.01133
1/8/2024,1/8/2024 16:00,January,account_a,12.6615,kWh,14.77,$/MWh,0.01477
1/8/2024,1/8/2024 16:00,January,account_b,242.397,kWh,14.77,$/MWh,0.01477
1/8/2024,1/8/2024 17:00,January,account_a,10.971,kWh,25.46,$/MWh,0.02546
1/8/2024,1/8/2024 17:00,January,account_b,258.681,kWh,25.46,$/MWh,0.02546
1/8/2024,1/8/2024 18:00,January,account_a,12.213,kWh,28.9,$/MWh,0.0289
1/8/2024,1/8/2024 18:00,January,account_b,216.66,kWh,28.9,$/MWh,0.0289
1/8/2024,1/8/2024 19:00,January,account_a,10.91925,kWh,20.32,$/MWh,0.02032
1/8/2024,1/8/2024 19:00,January,account_b,70.587,kWh,20.32,$/MWh,0.02032
1/8/2024,1/8/2024 20:00,January,account_a,8.2455,kWh,17.77,$/MWh,0.01777
1/8/2024,1/8/2024 20:00,January,account_b,96.531,kWh,17.77,$/MWh,0.01777
1/8/2024,1/8/2024 21:00,January,account_a,8.26275,kWh,15.3,$/MWh,0.0153
1/8/2024,1/8/2024 21:00,January,account_b,108.744,kWh,15.3,$/MWh,0.0153
1/8/2024,1/8/2024 22:00,January,account_a,7.6935,kWh,12.69,$/MWh,0.01269
1/8/2024,1/8/2024 22:00,January,account_b,119.715,kWh,12.69,$/MWh,0.01269
1/8/2024,1/8/2024 23:00,January,account_a,10.143,kWh,9.66,$/MWh,0.00966
1/8/2024,1/8/2024 23:00,January,account_b,122.406,kWh,9.66,$/MWh,0.00966
1/9/2024,1/9/2024 0:00,January,account_a,9.6255,kWh,14.85,$/MWh,0.01485
1/9/2024,1/9/2024 0:00,January,account_b,139.518,kWh,14.85,$/MWh,0.01485
1/9/2024,1/9/2024 1:00,January,account_a,7.797,kWh,13.89,$/MWh,0.01389
1/9/2024,1/9/2024 1:00,January,account_b,145.383,kWh,13.89,$/MWh,0.01389
1/9/2024,1/9/2024 2:00,January,account_a,9.26325,kWh,13.99,$/MWh,0.01399
1/9/2024,1/9/2024 2:00,January,account_b,159.183,kWh,13.99,$/MWh,0.01399
1/9/2024,1/9/2024 3:00,January,account_a,11.33325,kWh,13.95,$/MWh,0.01395
1/9/2024,1/9/2024 3:00,January,account_b,167.394,kWh,13.95,$/MWh,0.01395
1/9/2024,1/9/2024 4:00,January,account_a,8.02125,kWh,16.34,$/MWh,0.01634
1/9/2024,1/9/2024 4:00,January,account_b,236.532,kWh,16.34,$/MWh,0.01634
1/9/2024,1/9/2024 5:00,January,account_a,11.09175,kWh,18.54,$/MWh,0.01854
1/9/2024,1/9/2024 5:00,January,account_b,460.575,kWh,18.54,$/MWh,0.01854
1/9/2024,1/9/2024 6:00,January,account_a,8.901,kWh,28.46,$/MWh,0.02846
1/9/2024,1/9/2024 6:00,January,account_b,418.278,kWh,28.46,$/MWh,0.02846
1/9/2024,1/9/2024 7:00,January,account_a,11.3505,kWh,36.15,$/MWh,0.03615
1/9/2024,1/9/2024 7:00,January,account_b,402.753,kWh,36.15,$/MWh,0.03615
1/9/2024,1/9/2024 8:00,January,account_a,13.041,kWh,24.55,$/MWh,0.02455
1/9/2024,1/9/2024 8:00,January,account_b,352.59,kWh,24.55,$/MWh,0.02455
1/9/2024,1/9/2024 9:00,January,account_a,12.7305,kWh,17.75,$/MWh,0.01775
1/9/2024,1/9/2024 9:00,January,account_b,285.522,kWh,17.75,$/MWh,0.01775
1/9/2024,1/9/2024 10:00,January,account_a,14.23125,kWh,14.44,$/MWh,0.01444
1/9/2024,1/9/2024 10:00,January,account_b,270.756,kWh,14.44,$/MWh,0.01444
1/9/2024,1/9/2024 11:00,January,account_a,14.8695,kWh,12.07,$/MWh,0.01207
1/9/2024,1/9/2024 11:00,January,account_b,269.79,kWh,12.07,$/MWh,0.01207
